"PID","STATE","COUNTY","CAND_1","CAND_2","RACETYPE","PLACENAME","race_num","cand1_change","cand2_change","cand1_cult","cand2_cult","cand1_econ","cand2_econ","vote_turnout","vote_who","ideo","party_gen","party_dem","party_rep","party_ind","party_followup","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"RJ615gd","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,7,3,7,1,7,1,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,56,"woman","Black or African American","GED","$20,001-$40,000",2,2,0,0,0,1,0,NA
"WT895ui","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,5,3,6,1,7,1,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,52,"woman","White","4yearColl","Over $200,000",11,4,1,0,1,0,0,NA
"PW404ub","Virginia","Arlington","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,1,5,7,2,7,3,"Yes","Abigail Spanberger",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,19,"man","Black or African American","GED","$100,001-$120,000",6,2,0,1,0,1,0,NA
"IW640tb","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,7,5,7,1,2,2,"No","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,32,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,1,0,NA
"XB754io","Virginia","Arlington","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,7,1,7,3,7,4,"Yes","Abigail Spanberger",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,34,"man","White","PHD","$140,001-$160,000",8,6,1,1,0,1,0,NA
"LB614je","Virginia","Chesapeake","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,3,7,7,7,3,"Yes","Abigail Spanberger",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,42,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,1,0,NA
"DB940cy","Virginia","Prince William","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,4,6,2,6,3,"Yes","Abigail Spanberger",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,63,"woman","multiracial","MA","$120,001-$140,000",7,5,0,0,0,1,0,NA
"FH697dj","New Jersey","Warren","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,4,5,3,5,3,"Not sure","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,31,"man","Asian","GED","$20,001-$40,000",2,2,0,1,0,1,0,NA
"NF808zz","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,5,4,5,4,4,"Not sure",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,34,"woman","multiracial","PHD","Over $200,000",11,6,0,0,0,0,1,NA
"PA271ay","Virginia","Franklin","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,3,4,6,3,5,4,"Yes","Winsome Earle-Sears",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,36,"woman","White","GED","$100,001-$120,000",6,2,1,0,1,0,0,NA
"VM387ov","New Jersey","Somerset","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,3,7,4,6,4,"Not sure","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,35,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,0,1,0,"No additional feedback"
"XC902aw","Virginia","York","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,1,7,7,1,4,7,"Yes","Abigail Spanberger",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,53,"woman","Black or African American","MA","Over $200,000",11,5,0,0,0,1,0,NA
"RQ802mh","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,4,4,4,4,4,"Not sure","neither",4,"No preference",NA,NA,"Neither","Independent | Neither",1,35,"woman","Asian","4yearColl","$60,001-$80,000",4,4,0,0,0,0,0,NA
"ZS096lh","Virginia","Alleghany","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,2,6,6,2,6,1,"Not sure","Winsome Earle-Sears",4,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,33,"woman","White","4yearColl","$0-$20,000",1,4,1,0,1,0,0,NA
"AS979hc","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,3,3,7,3,7,3,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,30,"man","Hispanic, Latino, or Spanish origin","MA","$40,001-$60,000",3,5,0,1,0,1,0,NA
